zone_id,center_lat,center_lng,violation_count,risk_score,impact_score,severity,enforcement_priority,impact_risk_component,impact_density_component,impact_peak_hour_component,impact_road_impact_component,impact_poi_component,impact_repeat_offender_component
Z_107_85,13.184234234234234,77.69583333333333,11,3.556151e-05,0.046614473480301594,LOW,1517,3.556151e-05,0.19847927405631657,0.0,0.0,0.06907950216150949,0.0
Z_108_73,13.188738738738738,77.64027777777777,11,3.253594e-05,0.05808422460602172,LOW,1501,3.253594e-05,0.19847927405631657,0.0,0.0,0.09287699921217385,0.09090909090909094
Z_108_74,13.188738738738738,77.6449074074074,341,0.995793,0.5048749042092416,MEDIUM,347,0.995793,0.5695595126817637,0.2785923753665689,0.23343108504398827,0.0838344607401742,0.0703812316715543
Z_108_80,13.188738738738738,77.67268518518519,1,4.671657e-05,0.005785049988846747,LOW,1530,4.671657e-05,0.0,0.0,0.0,0.057710350174624336,0.0
Z_108_81,13.188738738738738,77.6773148148148,1,2.837219e-05,0.005693098152397047,LOW,1531,2.837219e-05,0.0,0.0,0.0,0.056845864952543845,0.0
Z_108_82,13.188738738738738,77.68194444444444,1257,0.9980896,0.476901244262611,MEDIUM,467,0.9980896,0.7138382778044233,0.12967382657120127,0.02752585521081941,0.055579383373049907,0.05568814638027053
Z_109_74,13.193243243243243,77.6449074074074,592,0.9951533,0.5185245937116726,HIGH,281,0.9951533,0.6305273778162529,0.33614864864864863,0.2074324324324324,0.06592696526738573,0.057432432432432456
Z_109_75,13.193243243243243,77.64953703703704,24,0.0022045025,0.18630667075873872,MEDIUM,710,0.0022045025,0.27978352920413174,0.5,0.32499999999999996,0.05938614131226416,0.0
Z_109_82,13.193243243243243,77.68194444444444,97,0.061016437,0.13031624483413648,LOW,1092,0.061016437,0.4311101354800866,0.13402061855670103,0.0,0.03624338284635842,0.020618556701030966
Z_109_83,13.193243243243243,77.68657407407407,1,4.671657e-05,0.0034745123490961486,LOW,1532,4.671657e-05,0.0,0.0,0.0,0.03460497377711835,0.0
Z_109_84,13.193243243243243,77.6912037037037,3,2.837219e-05,0.018622372882949188,LOW,1527,2.837219e-05,0.07678226434655998,0.0,0.0,0.03257408356494529,0.0
Z_109_85,13.193243243243243,77.69583333333333,5,0.0001528836,0.08740052311279208,LOW,1331,0.0001528836,0.12169700970975657,0.4,0.0,0.03015256087902063,0.0
Z_109_86,13.193243243243243,77.70046296296296,9,0.00033229115,0.08297757362146659,LOW,1365,0.00033229115,0.1782828967753459,0.2222222222222222,0.0,0.0277686247237785,0.11111111111111116
Z_109_87,13.193243243243243,77.70509259259259,2,0.0001528836,0.08657085368850174,LOW,1337,0.0001528836,0.04491474536319661,0.5,0.0,0.025420395329237455,0.0
Z_109_88,13.193243243243243,77.70972222222223,2,6.760797e-05,0.06127049807666849,LOW,1491,6.760797e-05,0.04491474536319661,0.0,0.0,0.02267266611886476,0.5
Z_110_80,13.197747747747748,77.67268518518519,1,2.837219e-05,0.0019012635992971317,LOW,1533,2.837219e-05,0.0,0.0,0.0,0.018927519421544692,0.0
Z_110_81,13.197747747747748,77.6773148148148,8,0.00016688924,0.07268172155721313,LOW,1452,0.00016688924,0.1666117550729532,0.25,0.0,0.01809303768784587,0.0
Z_110_82,13.197747747747748,77.68194444444444,28,0.0002143565,0.11813907903536185,LOW,1158,0.0002143565,0.2962245166118898,0.35714285714285715,0.0,0.016870116121884937,0.0357142857142857
Z_110_83,13.197747747747748,77.68657407407407,5,3.008226e-05,0.025874412434244324,LOW,1524,3.008226e-05,0.12169700970975657,0.0,0.0,0.01525985813745434,0.0
Z_110_84,13.197747747747748,77.6912037037037,2,0.00031007262,0.08540234155463598,LOW,1345,0.00031007262,0.04491474536319661,0.5,0.0,0.013263706953995813,0.0
Z_110_85,13.197747747747748,77.69583333333333,3,2.9604429e-05,0.016453678516148828,LOW,1528,2.9604429e-05,0.07678226434655998,0.0,0.0,0.010883443173871798,0.0
Z_110_86,13.197747747747748,77.70046296296296,25,3.9671188e-05,0.06964964758331091,LOW,1460,3.9671188e-05,0.2841281406368193,0.0,0.0,0.008121180993179489,0.12
Z_110_87,13.197747747747748,77.70509259259259,51,0.00020724958,0.08752838445574723,LOW,1330,0.00020724958,0.3609104049833793,0.09803921568627451,0.0,0.005782462293275836,0.0
Z_110_88,13.197747747747748,77.70972222222223,13,0.002105121,0.06251269058681948,LOW,1487,0.002105121,0.21555506774004324,0.07692307692307693,0.046153846153846156,0.0030860222016758643,0.0
Z_110_89,13.197747747747748,77.71435185185184,2,0.00014532573,0.08402654679256244,LOW,1360,0.00014532573,0.04491474536319661,0.5,0.0,0.0,0.0
Z_22_87,12.80135135135135,77.70509259259259,1,3.8436785e-05,0.03320725243192451,LOW,1523,3.8436785e-05,0.0,0.0,0.0,0.3319572139607212,0.0
Z_23_85,12.805855855855855,77.69583333333333,20,0.0056479336,0.12911622849509602,LOW,1098,0.0056479336,0.26046981310323986,0.05,0.16999999999999998,0.37327885685155915,0.050000000000000044
Z_23_86,12.805855855855855,77.70046296296296,22,0.00025424,0.19703199763924742,MEDIUM,664,0.00025424,0.2705470655514515,0.0,0.6818181818181819,0.3602813070975094,0.045454545454545414
Z_24_85,12.81036036036036,77.69583333333333,7,0.00031299278,0.08251991129133446,LOW,1374,0.00031299278,0.15356452869311996,0.0,0.0857142857142857,0.38855964854569935,0.0
Z_25_84,12.814864864864864,77.6912037037037,1,0.00013216215,0.13171814935285647,LOW,1085,0.00013216215,0.0,0.0,0.6,0.41678500706222155,0.0
Z_26_83,12.819369369369369,77.68657407407407,84,0.0003831734,0.18315505500391685,MEDIUM,729,0.0003831734,0.4153452848124106,0.0,0.3380952380952381,0.44494855540356915,0.04761904761904767
Z_26_84,12.819369369369369,77.6912037037037,156,0.99535215,0.5126165993158457,MEDIUM,313,0.99535215,0.48331523430273826,0.28205128205128205,0.191025641025641,0.4318123512525547,0.03205128205128205
Z_27_82,12.823873873873874,77.68194444444444,7,0.011668118,0.20294585402629403,MEDIUM,637,0.011668118,0.15356452869311996,0.2857142857142857,0.42857142857142855,0.4730394135776155,0.1428571428571429
Z_27_83,12.823873873873874,77.68657407407407,25,0.0026480188,0.1808207832715542,MEDIUM,744,0.0026480188,0.2841281406368193,0.08,0.40800000000000003,0.46000749502690463,0.040000000000000036
Z_28_82,12.828378378378378,77.68194444444444,25,0.0027496193,0.19526374464218338,MEDIUM,675,0.0027496193,0.2841281406368193,0.04,0.472,0.4881323066451293,0.12
Z_29_81,12.832882882882883,77.6773148148148,4,0.0026672436,0.15521762572838751,LOW,908,0.0026672436,0.10150063242878588,0.25,0.3,0.5161732615325647,0.0
Z_29_82,12.832882882882883,77.68194444444444,6,0.00023666979,0.1381139517983221,LOW,1023,0.00023666979,0.13877280339348327,0.0,0.39999999999999997,0.5028839017881872,0.0
